system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,,,,,
seamlessm4t,0.6220839813374806,5.699243271413431,5.83517356472985,0.8148652886621318,0.8096419606201385
canary-v2,0.46656298600311047,5.536736327193063,5.630888934969948,0.8181937133566032,0.8148235264661523
owsm4.0-ctc,2.488335925349922,14.531495555563255,14.741055989895786,0.45750255288777464,0.4498176653198659
gemma_whisper,0.6220839813374806,3.993751881815041,4.033062042821992,0.8571339840558974,0.8549150829413446
tower_whisper,0.6220839813374806,4.117905425773948,4.157248474640155,0.8614514115647431,0.8592188245563263
aya_whisper,0.3110419906687403,3.9378720281492123,3.975493271338346,0.8665960756120378,0.8648410265335399
aya_seamlessm4t,0.7776049766718507,4.236143251339301,4.401022274348404,0.8503912449879557,0.8440972073336782
gemma_seamlessm4t,0.46656298600311047,4.232140158663734,4.324735173413857,0.852162979276703,0.8488280043399908
tower_seamlessm4t,0.46656298600311047,4.394444488910133,4.488733418256879,0.8506118835038382,0.8472927939928895
aya_canary-v2,0.46656298600311047,4.1253841884468985,4.2349926195169685,0.8629436178674594,0.8583960506259746
gemma_canary-v2,0.3110419906687403,4.044249832114526,4.118947580520463,0.8571883391467261,0.8541179519627551
tower_canary-v2,0.3110419906687403,4.269515494855112,4.343294052131949,0.8592910977054393,0.856243910818342
aya_owsm4.0-ctc,1.244167962674961,5.94452633748112,6.04355870855865,0.7834863659764986,0.7783170762887546
gemma_owsm4.0-ctc,1.088646967340591,5.8982840260001215,5.980927555026663,0.7738071346241245,0.7703122859864175
tower_owsm4.0-ctc,0.0,24.855076702349294,24.855076702349294,0.14299338907698636,0.14299338907698636
desta2-8b,0.7776049766718507,7.489462706479092,7.56230508641544,0.6875382535287047,0.683626163084622
qwen2audio-7b,3.1104199066874028,6.594345014930513,6.9706715371569805,0.7564315192523074,0.7315757953262023
phi4multimodal,12.908242612752721,6.394985818763265,6.727644299471267,0.8793804730356759,0.76400535677677
voxtral-small-24b,0.3110419906687403,2.746604998128179,2.82209139153315,0.900870888799568,0.8977604688928806
spirelm,1.088646967340591,14.487191283336694,14.531809229154609,0.4414057751558431,0.438408222252251
