system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,0.11600928074245939,8.339757504049697,8.339757504049697,0.6743188431430306,0.6741785027276889
seamlessm4t,0.11600928074245939,7.183885130867051,7.183885130867051,0.7199567481508077,0.7197045515639289
canary-v2,0.580046403712297,7.994341479999007,8.022439574213426,0.6885795353451558,0.6869974737282488
owsm4.0-ctc,1.9721577726218096,15.944973927985211,16.04414960354774,0.291489275591556,0.28684285455091646
gemma_whisper,,,,,
tower_whisper,0.34802784222737815,5.898665229225933,5.898665229225933,0.760623933527005,0.760112292701573
aya_whisper,,,,,
aya_seamlessm4t,,,,,
gemma_seamlessm4t,,,,,
tower_seamlessm4t,0.0,6.279229991535576,6.279229991535576,0.7462975832389499,0.7462975832389499
aya_canary-v2,,,,,
gemma_canary-v2,,,,,
tower_canary-v2,0.580046403712297,6.414498999092529,6.449491152941766,0.7376386629819455,0.7360256742210648
aya_owsm4.0-ctc,,,,,
gemma_owsm4.0-ctc,,,,,
tower_owsm4.0-ctc,,,,,
desta2-8b,1.160092807424594,10.879959936934391,10.98417907209933,0.494275584255114,0.4907723255714795
qwen2audio-7b,3.7122969837587005,9.48429352982,9.89208899307002,0.5684064957907471,0.5547424226463394
phi4multimodal,7.308584686774942,5.442368677936131,6.110439522256708,0.8339752141697432,0.7670880407397473
voxtral-small-24b,0.0,4.373822479264642,4.373822479264642,0.8165315698979211,0.8165315698979211
spirelm,,,,,
