system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,0.14792899408284024,8.180338927539143,8.180338927539143,0.6073143316209647,0.6071235947517579
seamlessm4t,0.4437869822485207,7.425723822952728,7.502441590001597,0.654782345716858,0.652067316894436
canary-v2,0.14792899408284024,7.094772987508562,7.123633155147352,0.6754389814539956,0.6745327439702656
owsm4.0-ctc,0.591715976331361,13.83149620220506,13.85020924478593,0.32991084151284095,0.3290901272378575
gemma_whisper,0.4437869822485207,6.508501449588841,6.580877239138064,0.6863047098465396,0.6831860877904137
tower_whisper,0.4437869822485207,6.419164918274922,6.419164918274922,0.6957965629787003,0.6951967843631889
aya_whisper,0.2958579881656805,6.19439721852541,6.2303246300689565,0.6929411370618567,0.6913136460793552
aya_seamlessm4t,0.4437869822485207,6.551788551743919,6.63053537587795,0.6741591903199193,0.6710378129376903
gemma_seamlessm4t,0.4437869822485207,6.772827125777154,6.875414462572724,0.6686285721860032,0.6653060448444146
tower_seamlessm4t,0.0,6.713891641628107,6.713891641628107,0.6733646699690299,0.6733646699690299
aya_canary-v2,0.2958579881656805,5.8503785677386455,5.922574222660982,0.7169372828611167,0.7140226576135621
gemma_canary-v2,0.14792899408284024,6.184934593648953,6.220889886411337,0.7046614745907354,0.7032308887866651
tower_canary-v2,0.0,6.115256638966016,6.115256638966016,0.7127694763193602,0.7127694763193602
aya_owsm4.0-ctc,0.0,7.636323113765942,7.636323113765942,0.6084880025481486,0.6084880025481486
gemma_owsm4.0-ctc,0.4437869822485207,8.2324399938862,8.274021161863438,0.592974508359626,0.5910949516488989
tower_owsm4.0-ctc,100.0,23.913471906142828,25.0,0.1409674269207836,0.0
desta2-8b,0.4437869822485207,11.160466635191934,11.20921114510333,0.42942072593292896,0.4287419029395785
qwen2audio-7b,1.7751479289940828,8.763821606717165,8.930313715479784,0.5333469488476155,0.5279820827028808
phi4multimodal,0.4437869822485207,5.006755017669948,5.064232615147822,0.7624714030669286,0.7599097387148783
voxtral-small-24b,0.591715976331361,4.77138733669851,4.89869713690683,0.7517278832025253,0.7480963391510869
spirelm,,,,,
