system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,0.31746031746031744,7.521229733597664,7.5686261946404425,0.6974430972779239,0.6954159347783951
seamlessm4t,0.0,4.593752710048168,4.593752710048168,0.817865651643899,0.817865651643899
canary-v2,40.63492063492063,19.435893077572818,23.667685979888553,0.14776413649635972,0.0780776260864167
owsm4.0-ctc,3.068783068783069,20.09802976487175,20.222343594687327,0.19540880691831705,0.19045625107077063
gemma_whisper,0.6349206349206349,3.2558558197918708,3.387782735771761,0.8520849693389166,0.8479090459605373
tower_whisper,0.31746031746031744,2.965392469543786,3.0291414528966896,0.8676481399744276,0.8658903428644099
aya_whisper,0.10582010582010583,2.867683558753401,2.8938368196012796,0.8698845822975119,0.8688556399925677
aya_seamlessm4t,0.31746031746031744,2.714263425747711,2.7899878613887323,0.8790347633932634,0.8760675734076551
gemma_seamlessm4t,0.5291005291005291,3.0641876663756435,3.175797551645646,0.863916664164533,0.8599426499277195
tower_seamlessm4t,0.10582010582010583,2.9189140148027235,2.9427245959797235,0.8740901601298776,0.8732288040102474
aya_canary-v2,4.761904761904762,17.56716546495125,17.92868670546819,0.15264579835779,0.14502368398890314
gemma_canary-v2,,,,,
tower_canary-v2,,,,,
aya_owsm4.0-ctc,0.21164021164021166,4.039190843086394,4.085334731283642,0.8119259459986573,0.8100523020579387
gemma_owsm4.0-ctc,0.5291005291005291,4.779404566921885,4.8950739046726275,0.7834413058385647,0.7790107470183145
tower_owsm4.0-ctc,0.21164021164021166,4.35001373507043,4.396139299822232,0.8056628499002684,0.8041339553143613
desta2-8b,0.10582010582010583,6.506347512962326,6.5325782240225525,0.6402258836560779,0.639187246545282
qwen2audio-7b,5.079365079365079,3.5209063469141566,4.276316435095021,0.8435388929116978,0.8062181780380863
phi4multimodal,8.042328042328043,3.5329626998494543,4.703325375575552,0.8704777244537596,0.7978380786678778
voxtral-small-24b,0.6349206349206349,3.938069472793076,4.039945867188551,0.8100216266970155,0.8066192360939803
spirelm,,,,,
