system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,1.183431952662722,18.85740057215888,18.877369373860443,0.1843013948052791,0.18263705357077073
seamlessm4t,0.14792899408284024,18.85026953832285,18.869361934489046,0.18434262809415275,0.1834767895100429
canary-v2,4.289940828402367,20.10617309632386,20.22913821773416,0.16556584653541026,0.1593669025515366
owsm4.0-ctc,20.266272189349113,22.332146578286526,22.72177927028498,0.14877251095893468,0.11759731273811597
gemma_whisper,0.14792899408284024,19.151608522121723,19.16986749158103,0.1978145780471655,0.19730756515581932
tower_whisper,30.76923076923077,19.412567350815035,19.440002932880052,0.20947916008746967,0.1597047525515901
aya_whisper,0.4437869822485207,17.17399226120238,17.177500397319623,0.23140415837492287,0.23081053787368466
aya_seamlessm4t,0.591715976331361,19.75382434492986,19.773217441943977,0.17791236308562608,0.17695939387409215
gemma_seamlessm4t,1.3313609467455623,19.958943824267248,19.99148110401701,0.17352458663676043,0.17160632773082063
tower_seamlessm4t,2.2189349112426036,19.90810377410883,19.938947709178077,0.17379617402274933,0.1707934629855424
aya_canary-v2,7.6923076923076925,20.086389446840485,20.196474247871066,0.17597821692126037,0.16098194351122225
gemma_canary-v2,7.988165680473373,20.111089330276794,20.44829454347932,0.17871046638303606,0.15803699650024697
tower_canary-v2,7.6923076923076925,19.829797008951036,20.129609413665428,0.17612157140985218,0.16132149953924163
aya_owsm4.0-ctc,13.165680473372781,20.984197882152873,21.067045609979235,0.1788712162855109,0.15248561848902845
gemma_owsm4.0-ctc,16.420118343195266,21.00698503552104,21.53512721336805,0.17692627555128607,0.14062778554724517
tower_owsm4.0-ctc,16.272189349112427,21.13051981686135,21.517078700855638,0.1722425408440934,0.14404615629795034
desta2-8b,2.366863905325444,22.49317057421927,22.568619154966793,0.13384688616945192,0.13064558233117915
qwen2audio-7b,7.100591715976331,19.942835559153696,20.049236317005384,0.1690608682386445,0.15881229327583807
phi4multimodal,0.591715976331361,13.825195017959592,13.891479676688563,0.34044003927702715,0.3373178440062109
voxtral-small-24b,0.8875739644970414,15.490914141902557,15.495680371949659,0.27568640081575635,0.27438970946172286
spirelm,,,,,
