system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,,,,,
seamlessm4t,0.9803921568627451,17.3156442999645,17.326211210851575,0.30976966649805215,0.3087162128010509
canary-v2,12.091503267973856,17.46320962341003,18.342682779030085,0.285120503006433,0.26554745003874747
owsm4.0-ctc,14.052287581699346,22.380026596433975,22.860266328637117,0.14951275537867903,0.1273769810354471
gemma_whisper,16.013071895424837,14.513163893392273,14.626343330477967,0.4036788709447993,0.37877221227383084
tower_whisper,16.013071895424837,14.742359038028452,14.815796294000025,0.41211202286573406,0.38846801094759525
aya_whisper,10.784313725490197,14.279451594316686,14.353246869288045,0.41327130366185244,0.39720308846600805
aya_seamlessm4t,0.49019607843137253,15.419285204967641,15.451273075408405,0.3564500040648615,0.35550630322712307
gemma_seamlessm4t,0.6535947712418301,15.312826377552708,15.350579580109493,0.3534027590032886,0.35222382210438546
tower_seamlessm4t,0.49019607843137253,15.647656600459728,15.681118813994663,0.35293768608662623,0.35200127488720456
aya_canary-v2,0.9803921568627451,16.206860835791804,16.219256220835877,0.318755436725184,0.31760147108020736
gemma_canary-v2,2.7777777777777777,16.255453378582995,16.33921944631227,0.3239917969087662,0.31844455443833974
tower_canary-v2,4.738562091503268,16.409152273673055,16.551953561579676,0.3155199283417436,0.3070260972527215
aya_owsm4.0-ctc,1.1437908496732025,18.29490893884422,18.3122423310685,0.23799605356541528,0.23620994431057982
gemma_owsm4.0-ctc,11.11111111111111,18.28426785211937,18.6484218013832,0.2481223179021351,0.227738491999095
tower_owsm4.0-ctc,0.0,24.83090042912103,24.83090042912103,0.14420306308840225,0.14420306308840225
desta2-8b,6.535947712418301,19.15292617464377,19.22635267373004,0.2297025254160604,0.2202914439513062
qwen2audio-7b,1.7973856209150325,12.959558171774047,13.211374828628465,0.4042459334143334,0.39619817855627903
phi4multimodal,75.49019607843137,17.104801667282004,20.979250922701716,0.6455319158404189,0.15246877147286547
voxtral-small-24b,0.0,10.457943021618073,10.457943021618073,0.5284727185209787,0.5284727185209787
spirelm,1.9607843137254901,21.021403745888104,21.173826354781006,0.15780849175472908,0.15435238075564353
