system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,0.46242774566473993,10.099317217079891,10.113848929253617,0.48715487939084884,0.4864698055162595
seamlessm4t,0.46242774566473993,9.677225615454548,9.716732792289271,0.4931603129910079,0.49183658682929643
canary-v2,0.3468208092485549,13.298448615370459,13.30499326214625,0.3514768261395158,0.351107163886362
owsm4.0-ctc,3.005780346820809,18.346283100175032,18.397437333853947,0.18242810028309078,0.17739164595831336
gemma_whisper,0.23121387283236997,8.669925522356364,8.687269685137478,0.5486797989071536,0.5481221458696992
tower_whisper,1.3872832369942196,8.605187904421305,8.61053572410793,0.5586701968221823,0.5560405730576701
aya_whisper,0.23121387283236997,8.100364635411026,8.103283002300758,0.5762020393656944,0.5759213698101957
aya_seamlessm4t,0.11560693641618498,8.878527807552002,8.900276995308138,0.5325796193814691,0.5320389012380832
gemma_seamlessm4t,0.11560693641618498,9.239781395892877,9.261344416499828,0.5155351916489573,0.5149295487155804
tower_seamlessm4t,0.11560693641618498,9.354912867194656,9.376870946560292,0.5170390187488126,0.516506885155777
aya_canary-v2,1.1560693641618496,12.555102416855751,12.572267377066474,0.38370765793013434,0.38144626526129727
gemma_canary-v2,1.0404624277456647,12.780822096808109,12.814808665810293,0.3745021003847565,0.371888930603022
tower_canary-v2,0.23121387283236997,12.861072062929242,12.865237185341774,0.3723904094965644,0.37212754092852157
aya_owsm4.0-ctc,0.5780346820809248,13.859992409096977,13.86294170149489,0.3139821303803797,0.31289644969164293
gemma_owsm4.0-ctc,1.8497109826589597,14.461238955073274,14.504020910593816,0.29551537512785436,0.2914987645526497
tower_owsm4.0-ctc,1.0404624277456647,14.386147114858462,14.398183114266809,0.30554554723849187,0.3038067435210495
desta2-8b,0.46242774566473993,16.56029886152014,16.5816866508109,0.20735791222693,0.20676615459176934
qwen2audio-7b,6.242774566473988,11.93609414148882,12.249086077571604,0.3740341352083521,0.35949887728178603
phi4multimodal,11.098265895953757,6.380198628502774,6.948911269276128,0.7736947788582372,0.6820657664382389
voxtral-small-24b,0.11560693641618498,5.604815090116049,5.625374887237659,0.6781352921028357,0.6771832915399805
spirelm,,,,,
