system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,AUSTRALIAN ENGLISH,7.000000000000001,3.105448300540447,4.573351283967495,0.918869885802269,0.854473180770874
canary-v2,CANADIAN ENGLISH,3.0,3.737619461715221,4.372809669673443,0.8919492511451245,0.862819052785635
canary-v2,ENGLAND ENGLISH,7.000000000000001,4.323755548298359,5.606774525046348,0.8492435006797314,0.7944659411907196
canary-v2,FILIPINO,6.0,3.066510795503855,4.345232361704111,0.9096807922422886,0.8607639826834201
canary-v2,GERMAN ENGLISH NON NATIVE SPEAKER,6.0,3.3244443433731794,4.517783622667193,0.9251945024728775,0.8713630700111389
canary-v2,HONG KONG ENGLISH,4.0,3.704870271384716,4.588513485044241,0.8898230828344822,0.8513226146996021
canary-v2,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,4.0,4.173894418925047,4.79718731328845,0.8500967566668988,0.8285405719280243
canary-v2,IRISH ENGLISH,9.0,3.5648724494874475,5.522139184325933,0.907608064264059,0.8231090639531612
canary-v2,MALAYSIAN ENGLISH,7.000000000000001,4.212444407343864,5.5793840444087985,0.8453633919358253,0.7994302627444267
canary-v2,NEW ZEALAND ENGLISH,4.0,3.17241543315351,3.975800669416785,0.9023674878478051,0.8740875205397606
canary-v2,SCOTTISH ENGLISH,8.0,3.102449758052826,4.835572270750999,0.9333407518267631,0.8583214029669761
canary-v2,SINGAPOREAN ENGLISH,2.0,3.4407607638835906,3.8437105682492256,0.8761553275585174,0.8600086808204651
canary-v2,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,3.0,2.971232321485877,3.5574142768234016,0.9194001251459122,0.8961419576406479
canary-v2,UNITED STATES ENGLISH,3.0,4.264377991631627,4.792499204352498,0.8294518543034792,0.8160762634128332
desta2-8b,AUSTRALIAN ENGLISH,6.0,5.331343594491482,6.218581720292568,0.7258511482179165,0.6967125961184502
desta2-8b,CANADIAN ENGLISH,5.0,6.190073236823082,7.04385830104351,0.6995249415934086,0.6682109300047159
desta2-8b,ENGLAND ENGLISH,6.0,7.319908999502659,8.142396481335163,0.6690643550455571,0.6413652916252613
desta2-8b,FILIPINO,4.0,7.044530823975801,7.7674581845104695,0.6888762441277504,0.6699970045685768
desta2-8b,GERMAN ENGLISH NON NATIVE SPEAKER,6.0,5.919000653773546,7.155524434000253,0.7533389921486378,0.7076732873916626
desta2-8b,HONG KONG ENGLISH,7.000000000000001,7.39411734059453,8.656330116540193,0.6759300810843706,0.6257151257246732
desta2-8b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,2.0,8.199211506843566,8.569481096267701,0.6220945931971074,0.6111729551851749
desta2-8b,IRISH ENGLISH,8.0,5.940740981549024,7.475149431675672,0.6912651435285807,0.6392061322182417
desta2-8b,MALAYSIAN ENGLISH,2.0,11.558633224219085,11.770557347983122,0.4605797762423754,0.4536847750097513
desta2-8b,NEW ZEALAND ENGLISH,4.0,6.261589930728078,6.717514116242528,0.7258289422094822,0.708610052317381
desta2-8b,SCOTTISH ENGLISH,6.0,5.380644957572222,6.470268228203058,0.7427359719574451,0.7028749592602253
desta2-8b,SINGAPOREAN ENGLISH,3.0,10.937012926898896,11.402257780395448,0.5485818442702294,0.5342340365052223
desta2-8b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,3.0,7.561040446087718,8.03076454333961,0.6888892634212971,0.6686150041222573
desta2-8b,UNITED STATES ENGLISH,4.0,7.698377096652985,8.367351034879684,0.664001012519002,0.6425750628858805
phi4multimodal,AUSTRALIAN ENGLISH,9.0,3.276640215367079,4.924024939984083,0.9347530376911163,0.8513295328617096
phi4multimodal,CANADIAN ENGLISH,10.0,4.873753644526005,6.1383215054869655,0.9047154541313648,0.8263494704663753
phi4multimodal,ENGLAND ENGLISH,9.0,5.223827657401562,6.446403727531433,0.868641060218215,0.7812420573085547
phi4multimodal,FILIPINO,10.0,4.016368622481823,5.807523431479931,0.8898535153269768,0.8141071382164955
phi4multimodal,GERMAN ENGLISH NON NATIVE SPEAKER,7.000000000000001,4.181146046817303,5.533387077152729,0.8947371450066567,0.8385827344655991
phi4multimodal,HONG KONG ENGLISH,11.0,4.35377123773098,6.286914967894554,0.876437945663929,0.7789562363922596
phi4multimodal,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,13.0,5.5736264538764955,7.593916671872139,0.823462441265583,0.7092146418988705
phi4multimodal,IRISH ENGLISH,14.000000000000002,4.422827916294336,7.144571167379618,0.8813312022387981,0.7592690961062908
phi4multimodal,MALAYSIAN ENGLISH,12.0,5.284052735716105,7.0999271662533285,0.8491682104766369,0.7471894137561321
phi4multimodal,NEW ZEALAND ENGLISH,6.0,3.719095173701644,4.823919015750289,0.9091651213169097,0.8602628326416015
phi4multimodal,SCOTTISH ENGLISH,9.0,3.0068861001729967,4.96711967766285,0.9313856780529022,0.8477387571334839
phi4multimodal,SINGAPOREAN ENGLISH,7.000000000000001,4.367223539017141,5.417706702910364,0.8915287303924561,0.825505673289299
phi4multimodal,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,9.0,4.009728603959084,5.383137362599373,0.8721033248305321,0.8064422717690468
phi4multimodal,UNITED STATES ENGLISH,12.0,5.551007835902274,7.0826836353912945,0.8159639955312014,0.7180198895186186
qwen2audio-7b,AUSTRALIAN ENGLISH,6.0,4.2770500177145,5.4747244024276736,0.8627902206033469,0.8157211681455374
