system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
qwen2audio-7b,CANADIAN ENGLISH,3.0,5.363450490534306,6.077327084839344,0.8568524531275034,0.8295822707563638
qwen2audio-7b,ENGLAND ENGLISH,4.0,6.2093776667118075,7.021692497730255,0.8274519115686416,0.7931068247556686
qwen2audio-7b,FILIPINO,8.0,4.8502661447227,6.355663772672415,0.868439269810915,0.81072638630867
qwen2audio-7b,GERMAN ENGLISH NON NATIVE SPEAKER,8.0,5.53799309194088,6.714084933102131,0.8620688207447529,0.7963681790232658
qwen2audio-7b,HONG KONG ENGLISH,9.0,5.521055061519146,7.329334864318371,0.8302392308413983,0.7559494100511074
qwen2audio-7b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,5.0,6.929074687659741,7.5951038309931755,0.7834333407878876,0.7595716018229723
qwen2audio-7b,IRISH ENGLISH,10.0,5.976973523497581,7.640667631030083,0.8535213693976402,0.7853414607048035
qwen2audio-7b,MALAYSIAN ENGLISH,10.0,6.678931604027748,8.271710084080697,0.7973084430396556,0.7305084633827209
qwen2audio-7b,NEW ZEALAND ENGLISH,7.000000000000001,5.719495845735073,6.989171611368656,0.8346516823768616,0.7826960983872414
qwen2audio-7b,SCOTTISH ENGLISH,6.0,4.477558378279209,5.65765769302845,0.8693033090233803,0.8262145656347275
qwen2audio-7b,SINGAPOREAN ENGLISH,8.0,5.5907827863097195,6.745608848035335,0.8405608721077442,0.7911700709164142
qwen2audio-7b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,4.0,4.3188642293587325,5.127909532226622,0.8716507206857205,0.8390021233260632
qwen2audio-7b,UNITED STATES ENGLISH,5.0,5.835642723739147,6.762082105875015,0.843078153282404,0.8045194144546985
seamlessm4t,AUSTRALIAN ENGLISH,7.000000000000001,2.5461548751592638,4.1350077331066135,0.9689448875188827,0.9063467383384705
seamlessm4t,CANADIAN ENGLISH,3.0,3.1954651814699173,3.798586453795433,0.9473480623960495,0.9226228922605515
seamlessm4t,ENGLAND ENGLISH,7.000000000000001,4.858587696254253,6.301575091183185,0.876204926520586,0.8187818636000156
seamlessm4t,FILIPINO,8.0,2.674435441866517,4.41284514464438,0.9564834237098694,0.8834915840625763
seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,7.000000000000001,3.3129073807597162,4.824855471253395,0.9583767241239548,0.8903655964136123
seamlessm4t,HONG KONG ENGLISH,7.000000000000001,2.363952839076519,3.9547507801651953,0.9598081177473068,0.8962645202875137
seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,4.0,4.147432792894542,4.928121264688671,0.8802705609798431,0.8482639500498772
seamlessm4t,IRISH ENGLISH,12.0,3.0540660563111306,5.697776696979999,0.957062115073204,0.8412259501218796
seamlessm4t,MALAYSIAN ENGLISH,3.0,2.6374903350323438,3.152505795285106,0.9461385840177536,0.9192874562740326
seamlessm4t,NEW ZEALAND ENGLISH,8.0,2.445553658604622,4.24596630692482,0.9665881705284118,0.8888870394229889
seamlessm4t,SCOTTISH ENGLISH,6.0,2.29312531337142,3.6483097709715366,0.9714150166511536,0.9156319326162339
seamlessm4t,SINGAPOREAN ENGLISH,3.0,2.7285247200727465,3.407182056307793,0.9590412071347236,0.9300210681557656
seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,5.0,2.1939398858323695,3.288882163502276,0.9731732207536697,0.9275113224983216
seamlessm4t,UNITED STATES ENGLISH,8.0,3.9139914505928757,5.54451503239572,0.9032743863016367,0.8440169753879309
voxtral-small-24b,AUSTRALIAN ENGLISH,8.0,2.640276343077421,4.487816340774298,0.9483804669976235,0.874020800292492
voxtral-small-24b,CANADIAN ENGLISH,5.0,3.7540255530178546,4.688691322356463,0.9302877151966095,0.8900609213113785
voxtral-small-24b,ENGLAND ENGLISH,6.0,5.0381818476319316,6.099127270281315,0.865186869353056,0.8165683679282665
voxtral-small-24b,FILIPINO,7.000000000000001,3.325803026035428,4.880043414905668,0.9185894061625004,0.8516558153927326
voxtral-small-24b,GERMAN ENGLISH NON NATIVE SPEAKER,7.000000000000001,3.1868200460076332,4.682068508863449,0.9486175239086151,0.8864311927556991
voxtral-small-24b,HONG KONG ENGLISH,11.0,3.252674313224852,5.433771166540683,0.9097928626835347,0.8196101497113705
voxtral-small-24b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,6.0,5.185494168847799,6.295291339606047,0.848398481681943,0.8113786820322275
voxtral-small-24b,IRISH ENGLISH,13.0,3.4795135693252086,6.179433756321669,0.91558733060956,0.8068065084517002
voxtral-small-24b,MALAYSIAN ENGLISH,5.0,3.8825800996273756,4.835459688231349,0.89030174523592,0.8481652435660362
voxtral-small-24b,NEW ZEALAND ENGLISH,6.0,3.0484909123182296,4.350135252475739,0.9242554187774659,0.8732994648814202
voxtral-small-24b,SCOTTISH ENGLISH,7.000000000000001,2.7333530169725417,4.233486650884151,0.9568187016248703,0.8893721395730972
voxtral-small-24b,SINGAPOREAN ENGLISH,5.0,3.532100735008717,4.3821226981282235,0.9260421778261662,0.8863244225084782
voxtral-small-24b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,3.0,3.1984559540450572,3.87282145306468,0.9180561608076095,0.8914375597238541
voxtral-small-24b,UNITED STATES ENGLISH,5.0,4.226257922574877,4.877359602376819,0.8810133236646652,0.8532207478582859
