system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
seamlessm4t,6.9364161849710975,18.5287263538107,18.869636085681144,0.2905845999114775,0.2779974706169498
canary-v2,0.0,8.087187541358043,8.087187541358043,0.5602341547091573,0.5602341547091573
owsm4.0-ctc,3.6036036036036037,18.177071652970874,18.66299361581201,0.24807275978909693,0.23211474165801266
aya_whisper,0.0,5.235260942595542,5.235260942595542,0.6602496996177414,0.6602496996177414
gemma_whisper,0.0,5.821593315959666,5.821593315959666,0.650452146468135,0.650452146468135
tower_whisper,0.0,5.791890758482707,5.791890758482707,0.6366202751594472,0.6366202751594472
aya_seamlessm4t,2.312138728323699,15.184563629889075,15.24260493234403,0.3707675769537515,0.36651572535578913
gemma_seamlessm4t,2.8901734104046244,15.191781717917822,15.21642878565485,0.3639275322458303,0.35904669290074726
tower_seamlessm4t,1.7341040462427744,15.494492375781771,15.546445564727563,0.36583914095266706,0.36296444209669365
aya_canary-v2,0.0,5.344549513621137,5.344549513621137,0.6649921241490914,0.6649921241490914
gemma_canary-v2,0.0,5.394302611406139,5.394302611406139,0.6485567956710654,0.6485567956710654
tower_canary-v2,0.0,5.922737011330665,5.922737011330665,0.6311284265335585,0.6311284265335585
aya_owsm4.0-ctc,0.0,11.190363226253861,11.190363226253861,0.5337724404011158,0.5337724404011158
gemma_owsm4.0-ctc,0.0,10.938985353088103,10.938985353088103,0.524571899389256,0.524571899389256
tower_owsm4.0-ctc,0.0,11.63457874755639,11.63457874755639,0.5182674565067181,0.5182674565067181
desta2-8b,1.1560693641618496,9.802585121524126,9.898440112268304,0.5190421176342175,0.5166466114396563
qwen2audio-7b,10.982658959537572,13.30098542863923,14.722925325349577,0.368991248056594,0.3315555254815717
phi4multimodal,13.872832369942195,9.738578343322512,11.556597745831992,0.5408062716283851,0.4464628870620505
voxtral-small-24b,0.0,5.327051642313169,5.327051642313169,0.6562911560166778,0.6562911560166778
spirelm,0.5780346820809248,12.87929240609869,12.903435217162777,0.3890680600754443,0.3877632171561608
