system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,0.4807692307692308,6.238803884498059,6.2819220369789175,0.7924646996857169,0.7904624716163828
aya_owsm4.0-ctc,0.4807692307692308,6.7073894368592075,6.76530493185139,0.780620228472309,0.7786906088720291
aya_seamlessm4t,0.2403846153846154,6.550652565559945,6.596163388323755,0.776476350827859,0.7745457987945813
aya_whisper,0.4807692307692308,5.048233378947211,5.137404688830989,0.8277706618671521,0.8256931299021324
canary-v2,0.7211538461538461,7.078683194399883,7.1511803891760515,0.7762225163706507,0.7737107255066243
desta2-8b,0.2403846153846154,9.598742552889654,9.655933814768035,0.6211101820226759,0.6187066634078152
gemma_canary-v2,0.0,6.126813685646853,6.126813685646853,0.7944807543938693,0.7944807543938693
gemma_owsm4.0-ctc,0.7211538461538461,6.787458676916476,6.918046195991337,0.7841255774188679,0.779279684802392
gemma_seamlessm4t,0.7211538461538461,6.561734234645533,6.667661283612968,0.7846780245980391,0.7817942322446749
gemma_whisper,0.7211538461538461,5.07306030111459,5.224459434984825,0.8299010418749486,0.8270497868876331
owsm4.0-ctc,7.451923076923077,13.21929803254226,13.718819183727296,0.5458536994679329,0.5248848368377926
phi4multimodal,19.71153846153846,8.628783470109248,10.037474314126975,0.8142208827193826,0.6464851719792932
qwen2audio-7b,1.9230769230769231,8.272591779277159,8.49176047439687,0.7171690030339121,0.709489602910113
seamlessm4t,5.048076923076923,8.495587848503,8.950695677248474,0.7360296378274842,0.7074768568675679
spirelm,0.2403846153846154,10.590266550962742,10.62088873065435,0.6175106489547313,0.6169535580467289
tower_canary-v2,0.7211538461538461,6.399360222544951,6.474057484364423,0.787897948283129,0.7847448624849606
tower_owsm4.0-ctc,0.4807692307692308,7.055552127108408,7.112845743916785,0.7668143291420375,0.764852295217749
tower_seamlessm4t,0.4807692307692308,6.645785694995609,6.6827561842958225,0.772589873862811,0.7708726657661967
tower_whisper,0.4807692307692308,5.119961037282617,5.209905405654213,0.8302723479170638,0.82807182893157
voxtral-small-24b,0.4807692307692308,4.702769204884624,4.800107858412398,0.8448905280719583,0.8407313934742258
