system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,2.176278563656148,3.8956910488200784,4.353755221468061,0.8466502827418901,0.8298652307642168
aya_owsm4.0-ctc,2.8291621327529923,4.564705942932747,5.086430048851764,0.8075554292807122,0.7924915105428737
aya_whisper,3.264417845484222,4.545543393600525,5.020868393186159,0.8239112650961398,0.8077837169328471
canary-v2,4.570184983677911,6.236963619041267,6.873817364214003,0.7734220188584329,0.7398082670508412
desta2-8b,71.70837867247008,15.347001149614014,22.683985738093853,0.2014321403109729,0.07644738108568275
gemma_canary-v2,2.9379760609358,4.496909487108833,5.053309969251349,0.8376278810292256,0.8129322761679889
gemma_owsm4.0-ctc,2.176278563656148,4.334619180811113,4.801390234385014,0.8342619809819642,0.819401831934644
gemma_whisper,2.720348204570185,4.9236060374652535,5.383732028609553,0.8277522259157747,0.8092329358242217
owsm4.0-ctc,35.69096844396083,14.760010479599789,16.960151314735413,0.49832322853247474,0.3164517275920144
phi4multimodal,14.689880304678999,7.359343033709581,8.979829197561001,0.6857442234980269,0.6498268033186292
qwen2audio-7b,82.48095756256801,15.496691985114582,24.0108238787748,0.19270161810909703,0.04520379850829387
tower_canary-v2,1.8498367791077257,4.412501443785507,4.800795136653981,0.8335109216701219,0.817384100210031
tower_owsm4.0-ctc,1.4145810663764962,4.612045298365955,4.914837004010838,0.8134609391432462,0.8026333557476286
tower_whisper,2.6115342763873777,5.0262479946641525,5.434357519649675,0.8154808088743875,0.799980271723166
voxtral-small-24b,2.720348204570185,4.258664714056954,4.709453677930854,0.8513020439087631,0.8306699315323145
