system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,2.176278563656148,2.494857069579185,2.979260363390059,0.9129969640447473,0.8957653154129561
aya_owsm4.0-ctc,2.50272034820457,2.8810792313209683,3.4197356239917878,0.8911637035203577,0.8744358786658442
aya_whisper,3.917301414581066,3.47490438039823,4.124399669371115,0.8678263714121527,0.8458127689358329
canary-v2,5.114254624591948,5.593535378275356,6.508648274277902,0.8271994870297927,0.7864098606126483
desta2-8b,68.11751904243744,14.849665221649753,22.049255691266033,0.20089124195010152,0.07962158487722586
gemma_canary-v2,2.2850924918389555,2.763770531518415,3.2108326059106385,0.9112742460526372,0.890717828559149
gemma_owsm4.0-ctc,1.8498367791077257,2.945759762382546,3.3183863952885644,0.9014395953959687,0.8866423272382837
gemma_whisper,2.3939064200217626,3.295185606801017,3.744809547587175,0.8915482235502885,0.8754900440784481
owsm4.0-ctc,2.176278563656148,8.343222867875838,8.79517853490692,0.7605239647046397,0.7438448967333068
phi4multimodal,13.928182807399347,6.124930920567813,7.675028249913253,0.7386038764881556,0.7043517032542932
qwen2audio-7b,79.4341675734494,14.884112305225758,23.498979867736974,0.21874952834338696,0.06820401286663766
tower_canary-v2,1.5233949945593037,2.7985434785193406,3.1039457038385434,0.9064490103261126,0.8934750244653783
tower_owsm4.0-ctc,1.7410228509249184,3.1885641172236405,3.5174069668899035,0.8938874818457613,0.8818527045168217
tower_whisper,2.3939064200217626,3.6425045360289148,4.048580820237461,0.8735690696795306,0.8597802825847699
voxtral-small-24b,1.632208922742111,2.333359247420117,2.650031544981571,0.924805080556636,0.9099246811069005
