system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
canary-v2,0.17497812773403326,3.9329082228614904,3.961240554379979,0.8668863130562262,0.8659390552085111
desta2-8b,0.3499562554680665,5.9762904386208024,6.019973241627112,0.6447612485658517,0.6437413085313972
gemma_canary-v2,0.30621172353455817,3.6350552072636098,3.6825957759849772,0.8781967635028866,0.876794141014842
gemma_owsm4.0-ctc,0.17497812773403326,4.760486978662713,4.7838043315517,0.8014154295820608,0.8006381251944362
gemma_seamlessm4t,0.30621172353455817,3.798062355049795,3.852217080053643,0.8681662648213271,0.8670247118767923
gemma_whisper,0.13123359580052493,3.6878651671196323,3.7116246994907462,0.8701556051901215,0.8692475218824515
owsm4.0-ctc,2.2309711286089238,10.814529269073265,11.005886102233763,0.43776816544252345,0.4336550192828926
phi4multimodal,5.380577427821522,4.806342041157414,5.230060541769286,0.8450359769136183,0.798780404130683
qwen2audio-7b,0.7436570428696413,4.805890813567664,4.931281556640137,0.805976223014784,0.801273196101293
seamlessm4t,0.08748906386701663,4.523309845506676,4.539605630651338,0.8421496005202477,0.8416746401163641
tower_canary-v2,0.13123359580052493,3.547113722286408,3.5740485938619546,0.884279771042256,0.8833735469314787
tower_owsm4.0-ctc,0.39370078740157477,4.585380293096457,4.655677758176808,0.8094070716300688,0.8073013422901523
tower_seamlessm4t,0.21872265966754156,3.691122677871405,3.7296855593799294,0.874719730644184,0.873716749734705
tower_whisper,0.26246719160104987,3.561303149762116,3.620966455911401,0.8789607485167988,0.8767513547024233
voxtral-small-24b,0.17497812773403326,3.6524330392571156,3.6937577199200633,0.8773125058833643,0.8759018575653682
whisper,0.26246719160104987,4.886944559380764,4.944649572369308,0.815546590554563,0.8136854972902193
