system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,0.1596169193934557,2.5363294399787164,2.562549394777629,0.8652166173111793,0.8645229999389252
canary-v2,100.0,20.267727324321378,25.0,0.9256448036703413,0.0
desta2-8b,30.24740622505986,10.406402148062575,12.406761782985635,0.4337954375363666,0.38378010789662337
gemma_canary-v2,0.0,2.5269384928380645,2.5269384928380645,0.8570562180336817,0.8570562180336817
gemma_owsm4.0-ctc,0.1596169193934557,2.8115237729872167,2.8367244345117406,0.8349407955778188,0.8346551348591269
gemma_seamlessm4t,0.1596169193934557,2.6990271611176344,2.7110689372769707,0.8478049488778316,0.847551451952859
gemma_whisper,0.07980845969672785,2.578009551362761,2.589109403264827,0.8465163402158264,0.8463558126107179
owsm4.0-ctc,0.23942537909018355,9.412105447860213,9.431825616708396,0.46174838094238463,0.4614658954018892
phi4multimodal,9.896249002394255,4.746084303531948,5.473731426351183,0.827776211724934,0.740047534459463
qwen2audio-7b,0.23942537909018355,3.2593900866699475,3.2858619781720906,0.7973799682612526,0.7954049616493136
seamlessm4t,1.8355945730247407,7.111055173598236,7.244571380971292,0.6576175536047623,0.6437069974893203
spirelm,0.0,4.135466515946559,4.135466515946559,0.7145926930985494,0.7145926930985494
tower_canary-v2,0.0,2.4353500222794695,2.4353500222794695,0.8740524568811285,0.8740524568811285
tower_owsm4.0-ctc,0.1596169193934557,2.7675045069428985,2.7813704025300616,0.8512578574555546,0.8507388165638339
tower_seamlessm4t,0.1596169193934557,2.691274284145067,2.713289207271215,0.8635857062918229,0.8629388081033231
tower_whisper,0.0,2.530190176515582,2.530190176515582,0.8632746672366299,0.8632746672366299
voxtral-small-24b,0.0,2.6702221357497757,2.6702221357497757,0.8542358437753732,0.8542358437753732
