system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,0.2771618625277162,86.00021483106518,85.78415910057112,0.8687794371621638,0.8673762830961371
aya_owsm4.0-ctc,0.3325942350332594,84.70533331422479,84.46070473798099,0.8420834722877077,0.8404184323126355
aya_seamlessm4t,0.22172949002217296,85.74069765461257,85.58852920729146,0.861542934050036,0.86024560827035
aya_whisper,0.1662971175166297,85.50380632651354,85.3487768050308,0.847254306546716,0.8461650292349859
canary-v2,0.2771618625277162,84.3248297402309,84.0827826391699,0.8524864129061313,0.8506567981135422
desta2-8b,0.22172949002217296,78.59483378372278,78.42938076366077,0.6537145405033079,0.6522343773105721
gemma_canary-v2,0.2771618625277162,85.14327423251389,84.94453601806761,0.8542333749678407,0.8528376859540487
gemma_owsm4.0-ctc,0.2771618625277162,83.62443922364263,83.42302375417327,0.8258898718563422,0.8246251265652593
gemma_seamlessm4t,0.3880266075388027,84.98568639925736,84.7208450742545,0.8486274500891665,0.8463424201848238
gemma_whisper,0.11086474501108648,84.59391256340857,84.4853554613178,0.8361975454008764,0.8353695303631199
owsm4.0-ctc,0.8869179600886918,59.50851777599022,59.11697735252507,0.4609998992539451,0.4574966425555727
phi4multimodal,0.9977827050997782,82.58903392237465,82.14042289763226,0.8162529499511629,0.8107447050999181
qwen2audio-7b,0.7760532150776054,80.54992214492842,80.12601874415203,0.7765164819903292,0.7731984617134883
qwen3omni,0.3880266075388027,85.95758685661261,85.7211154531481,0.8641030401933087,0.8623900171162813
seamlessm4t,0.11086474501108648,82.63098111352213,82.56747058139672,0.8247557678435435,0.8241224198162291
tower_canary-v2,0.2771618625277162,85.9820001925571,85.81448494006948,0.8637503329726419,0.8624973265462433
tower_owsm4.0-ctc,0.3325942350332594,84.4802779075576,84.24707475245131,0.8371714283949685,0.8358584891637155
tower_seamlessm4t,0.22172949002217296,85.60199665646596,85.45322965776049,0.857216715922129,0.8557554135189914
tower_whisper,0.1662971175166297,85.21738155751164,85.10882445542089,0.8437313491647894,0.842780292009369
voxtral-small-24b,0.2771618625277162,84.97547113294084,84.7581550150515,0.8506567567337032,0.8494659198185804
whisper,0.3880266075388027,79.31610181167756,79.06886167536818,0.7795831207454436,0.7778923473983772
spirelm,,,,,
