system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_seamlessm4t,TYN,0.0,14.153141600745064,14.153141600745064,0.2398360882486616,0.2398360882486616
aya_seamlessm4t,WHN,0.0,12.440337836742401,12.440337836742401,0.3365848921239376,0.3365848921239376
aya_seamlessm4t,XIA,0.0,12.777251809835434,12.777251809835434,0.3222325420938432,0.3222325420938432
aya_whisper,BEI,0.0,8.936367167366875,8.936367167366875,0.5319392813576592,0.5319392813576592
aya_whisper,CHD,0.0,13.519078040122986,13.519078040122986,0.3334530644118786,0.3334530644118786
aya_whisper,CMN,0.0,9.573377993371752,9.573377993371752,0.5248450125671096,0.5248450125671096
aya_whisper,JNN,0.0,13.306088471412659,13.306088471412659,0.2996328756213188,0.2996328756213188
aya_whisper,TYN,0.0,16.156134298869542,16.156134298869542,0.17628721786396845,0.17628721786396845
aya_whisper,WHN,0.0,13.339056491851807,13.339056491851807,0.21338512795045972,0.21338512795045972
aya_whisper,XIA,0.0,10.286688923835754,10.286688923835754,0.28478555753827095,0.28478555753827095
canary-v2,BEI,77.77777777777779,15.778753889931572,24.617826991611057,0.19744612649083138,0.04399907092253367
canary-v2,CHD,70.0,13.193301677703857,20.85544400215149,0.20472507327795028,0.060486790537834165
canary-v2,CMN,86.11111111111111,19.566015309757656,23.719781908724045,0.2018715844800075,0.02645417395979166
canary-v2,JNN,60.0,17.689938759803773,22.249009776115418,0.1935191422700882,0.07268650978803634
canary-v2,TYN,21.428571428571427,18.84606865474156,21.24798778125218,0.19670218495385988,0.14212662460548536
canary-v2,WHN,41.66666666666667,19.724607467651367,22.364190975824993,0.20406255746881166,0.11580358445644379
canary-v2,XIA,62.5,19.982433915138245,24.39268660545349,0.17105433903634548,0.05161870829761028
desta2-8b,BEI,0.0,10.044101105795967,10.044101105795967,0.3065285421907902,0.3065285421907902
desta2-8b,CHD,0.0,16.60426797866821,16.60426797866821,0.18570548221468924,0.18570548221468924
desta2-8b,CMN,0.0,10.089652674065697,10.089652674065697,0.32671632487714913,0.32671632487714913
desta2-8b,JNN,0.0,14.533301877975465,14.533301877975465,0.23215451389551162,0.23215451389551162
desta2-8b,TYN,0.0,18.086897815976823,18.086897815976823,0.2018542949642454,0.2018542949642454
desta2-8b,WHN,0.0,16.98070565859477,16.98070565859477,0.2157266934712728,0.2157266934712728
